qcsorted_mapped_trimmed_sim_SRR1576527.bam
FBgn0002121	2556
FBgn0031209	50
FBgn0051973	994
FBgn0067779	1243
FBgn0031213	843
FBgn0031214	190
FBgn0002931	293
FBgn0031216	1131
FBgn0031217	288
FBgn0026787	1187
FBgn0005278	6702
FBgn0031219	50
FBgn0031220	901
FBgn0025683	10594
FBgn0001142	2131
FBgn0051976	13
FBgn0051975	122
FBgn0051974	4732
FBgn0031224	431
FBgn0259818	380
FBgn0031227	101
FBgn0031228	3258
FBgn0031229	340
FBgn0053635	118
FBgn0016977	8189
FBgn0031231	596
FBgn0031232	502
FBgn0031233	644
FBgn0086902	7445
FBgn0031235	576
FBgn0022246	92
FBgn0031238	383
FBgn0031239	163
FBgn0031240	4490
FBgn0086912	140
FBgn0086856	214
FBgn0086855	737
FBgn0003444	132
FBgn0031244	123
FBgn0031245	1977
FBgn0025686	204
FBgn0031247	2303
FBgn0017457	763
FBgn0024352	2281
FBgn0020622	948
FBgn0004611	1538
FBgn0031248	41
FBgn0031249	5501
FBgn0053127	2014
FBgn0264086	13488
FBgn0051921	0
dsim_PG00001	67
FBgn0031250	637
FBgn0000061	14
FBgn0031251	3327
FBgn0003278	127
FBgn0264855	2667
FBgn0263933	955
FBgn0031252	27
FBgn0002593	48023
FBgn0031253	252
FBgn0031254	57
FBgn0031255	21
FBgn0004583	1502
FBgn0015924	1895
FBgn0031256	1047
FBgn0031257	155
FBgn0031258	1093
FBgn0027592	500
FBgn0043364	3268
FBgn0003963	495
FBgn0010602	1248
FBgn0031260	1738
FBgn0031261	1503
FBgn0005660	69
FBgn0260933	133
FBgn0031263	2091
FBgn0031264	1648
FBgn0031265	780
FBgn0021874	169
FBgn0031266	1047
FBgn0031267	471
FBgn0031268	374
FBgn0013323	1
FBgn0023489	97
FBgn0010323	34
FBgn0031270	32
FBgn0040106	761
FBgn0040107	913
FBgn0031273	87
FBgn0000497	377
FBgn0011244	6424
FBgn0026438	1995
FBgn0031275	97
FBgn0040725	4753
FBgn0031277	1287
FBgn0041250	13
FBgn0031279	770
FBgn0000442	129
FBgn0051658	45
FBgn0086130	144
FBgn0031281	187
FBgn0031282	219
FBgn0031283	76
FBgn0031284	107
FBgn0031285	18189
FBgn0015621	0
FBgn0031286	214
FBgn0010583	1857
FBgn0020304	5245
FBgn0031287	251
FBgn0020545	1532
FBgn0031288	256
FBgn0031289	90
FBgn0029095	1073
FBgn0020305	154
FBgn0053526	3060
FBgn0002936	562
FBgn0031292	1533
FBgn0002563	87
FBgn0046113	128
FBgn0028481	320
FBgn0031294	20426
FBgn0031295	3753
FBgn0031296	596
FBgn0003310	1055
FBgn0015905	273
FBgn0031298	1041
FBgn0031299	878
FBgn0261938	1419
FBgn0031301	671
FBgn0031302	50
FBgn0016926	7426
FBgn0031304	2695
FBgn0031305	0
FBgn0031306	1083
FBgn0031307	361
FBgn0031308	164
FBgn0031309	292
FBgn0031310	1145
FBgn0261458	3016
FBgn0031312	433
FBgn0031313	4398
FBgn0031314	167
FBgn0031315	376
FBgn0024314	1340
FBgn0051922	83
