qcsorted_mapped_trimmed_mel_SRR1576462.bam
FBgn0031208	1117
FBgn0002121	2980
FBgn0031209	65
FBgn0051973	1962
FBgn0067779	1259
FBgn0031213	1088
FBgn0031214	105
FBgn0002931	573
FBgn0031216	954
FBgn0031217	440
FBgn0026787	1320
FBgn0005278	5153
FBgn0031228	3503
FBgn0031219	0
FBgn0031220	0
FBgn0025683	0
FBgn0001142	0
FBgn0051976	0
FBgn0051975	0
FBgn0051974	0
FBgn0031224	0
FBgn0259818	0
FBgn0031227	0
FBgn0031229	333
FBgn0053635	107
FBgn0016977	10127
FBgn0031231	504
FBgn0031232	324
FBgn0031233	734
FBgn0086902	8646
FBgn0031235	0
FBgn0022246	75
FBgn0031238	444
FBgn0031239	0
FBgn0031240	0
FBgn0086912	192
FBgn0086856	249
FBgn0086855	801
FBgn0003444	377
FBgn0031244	510
FBgn0031245	2260
FBgn0025686	0
FBgn0031247	3292
FBgn0017457	1068
FBgn0024352	2057
FBgn0020622	962
FBgn0004611	2153
FBgn0031248	0
FBgn0031249	0
FBgn0053127	0
FBgn0264086	0
FBgn0051921	0
FBgn0031250	1126
FBgn0000061	17
FBgn0031251	3181
FBgn0003278	84
FBgn0264855	2207
FBgn0263933	693
FBgn0031252	2
FBgn0002593	60085
FBgn0031253	528
FBgn0031254	80
FBgn0031255	10
FBgn0004583	1260
FBgn0015924	2118
FBgn0031256	539
FBgn0031257	167
FBgn0031258	1836
FBgn0027592	259
FBgn0003963	598
FBgn0043364	0
FBgn0010602	1832
FBgn0031260	2307
FBgn0031261	479
FBgn0005660	219
FBgn0260933	182
FBgn0031263	145
FBgn0031264	1005
FBgn0031265	1291
FBgn0021874	160
FBgn0031266	836
FBgn0031267	249
FBgn0031268	436
FBgn0013323	86
FBgn0023489	97
FBgn0010323	51
FBgn0031270	62
FBgn0040106	80
FBgn0040107	314
FBgn0031273	421
FBgn0000497	463
FBgn0011244	7667
FBgn0026438	2139
FBgn0031275	415
FBgn0031276	1766
FBgn0040725	799
FBgn0031277	3598
FBgn0041250	4
FBgn0031279	960
FBgn0000442	49
FBgn0051658	34
FBgn0086130	111
FBgn0031281	137
FBgn0031282	135
FBgn0031283	0
FBgn0031284	96
FBgn0015621	118
FBgn0031285	17025
FBgn0031286	185
FBgn0010583	2281
FBgn0020304	5019
FBgn0031287	224
FBgn0020545	2181
FBgn0031288	147
FBgn0031289	154
FBgn0029095	1434
FBgn0020305	221
FBgn0053526	2357
FBgn0002936	781
FBgn0031292	2307
FBgn0002563	2288
FBgn0046113	334
FBgn0028481	456
FBgn0031294	21746
FBgn0031295	0
FBgn0031296	0
FBgn0003310	1283
FBgn0015905	356
FBgn0031298	1107
FBgn0031299	893
FBgn0261938	1098
FBgn0031301	532
FBgn0031302	30
FBgn0016926	7598
FBgn0031304	2994
FBgn0031305	724
FBgn0031306	1715
FBgn0031307	217
FBgn0031308	112
FBgn0031309	240
FBgn0031310	1017
FBgn0261458	3438
FBgn0031312	331
FBgn0031313	2089
FBgn0031314	112
FBgn0031315	368
FBgn0024314	1755
FBgn0051922	70
FBgn0031317	420
FBgn0031318	1235
FBgn0031319	1384
FBgn0031320	444
FBgn0031321	76
FBgn0031322	1479
FBgn0031323	1457
FBgn0263080	1017
FBgn0263081	7244
FBgn0040723	4203
FBgn0031324	4
FBgn0259229	414
FBgn0031327	619
FBgn0041097	371
FBgn0011294	43
FBgn0031331	345
FBgn0053923	4
FBgn0053922	3
FBgn0026141	4996
FBgn0031332	946
FBgn0031333	1326
FBgn0051924	181
FBgn0031335	1633
FBgn0051659	1172
FBgn0053126	2391
FBgn0031337	1317
FBgn0002543	488
FBgn0263320	79
FBgn0263321	422
FBgn0051928	6
FBgn0053128	1
FBgn0051926	1
FBgn0051661	1
FBgn0031343	3733
FBgn0031344	198
FBgn0031345	405
FBgn0001174	6
FBgn0264881	1
FBgn0026398	3
FBgn0026397	13
FBgn0261509	237
FBgn0031347	0
FBgn0051935	258
FBgn0031351	64
FBgn0021906	24355
FBgn0086758	3662
FBgn0011570	1130
FBgn0031356	1487
FBgn0031357	262
FBgn0086698	409
FBgn0031359	3485
FBgn0000579	48279
FBgn0260648	0
FBgn0031360	1987
FBgn0031361	162
FBgn0264494	3671
FBgn0027597	197
FBgn0031364	263
FBgn0041249	31
FBgn0031365	166
FBgn0045497	0
FBgn0045498	0
FBgn0265138	28
FBgn0045500	0
FBgn0045501	3
FBgn0051933	576
FBgn0051664	64
FBgn0031367	870
FBgn0051665	1429
FBgn0051663	1738
FBgn0031372	0
FBgn0031373	185
FBgn0031374	5784
FBgn0040719	231
FBgn0053673	48
FBgn0031375	91
FBgn0031376	1422
FBgn0031377	532
FBgn0031378	738
FBgn0031379	1936
FBgn0001125	8433
FBgn0031381	1369
FBgn0043539	1005
FBgn0053543	484
FBgn0040718	237
FBgn0040717	50
FBgn0031384	1455
FBgn0259192	26
FBgn0259230	3
FBgn0003557	3074
FBgn0028952	704
FBgn0026396	3
FBgn0053516	1051
FBgn0031388	0
FBgn0031389	183
FBgn0004507	45645
FBgn0031390	1199
FBgn0031391	406
FBgn0027509	755
FBgn0031392	3743
FBgn0031393	81
FBgn0000097	1931
FBgn0031395	737
FBgn0085201	893
FBgn0051668	6
FBgn0053124	5
FBgn0031397	306
FBgn0010288	3211
FBgn0085203	67
FBgn0031398	121
FBgn0040715	0
FBgn0259717	0
FBgn0031399	1159
FBgn0031401	3371
FBgn0031403	257
FBgn0010704	4721
FBgn0262126	2148
FBgn0051679	902
FBgn0052463	208
FBgn0051682	1454
FBgn0264979	391
FBgn0011832	0
FBgn0042186	0
FBgn0042187	2
FBgn0031406	0
FBgn0031407	1018
FBgn0054049	332
FBgn0250841	3179
FBgn0031409	176
FBgn0051681	0
FBgn0261523	134
FBgn0031410	5249
FBgn0028570	676
FBgn0051949	1119
FBgn0031412	34
FBgn0031413	199
FBgn0031414	284
FBgn0014010	7222
FBgn0261647	903
FBgn0031417	1004
FBgn0031418	6456
FBgn0031419	101
FBgn0031420	1091
FBgn0264672	425
FBgn0031422	27
FBgn0031423	1010
FBgn0264081	1104
FBgn0031424	998
FBgn0031426	179
FBgn0051948	5278
FBgn0085477	24
FBgn0085476	421
FBgn0031428	897
FBgn0264988	70
FBgn0000490	775
FBgn0264978	1186
FBgn0011818	1342
FBgn0031430	547
FBgn0031431	232
FBgn0031432	1582
FBgn0041337	986
FBgn0026778	0
FBgn0085343	0
FBgn0031434	328
FBgn0031435	70
FBgn0031436	15532
FBgn0031437	1155
FBgn0026479	4129
FBgn0250835	483
FBgn0031440	744
FBgn0263322	15
FBgn0031441	123
FBgn0264433	146
FBgn0053125	3622
FBgn0031442	352
FBgn0026395	9
FBgn0031443	1063
FBgn0031444	392
FBgn0041248	3
FBgn0051690	239
FBgn0031446	0
FBgn0031449	2668
FBgn0031450	1627
FBgn0031451	1165
FBgn0031452	463
FBgn0250906	11411
FBgn0031453	8884
FBgn0031455	0
FBgn0031454	0
FBgn0031456	290
FBgn0031457	485
FBgn0031458	233
FBgn0026324	585
FBgn0028398	503
FBgn0019830	2662
FBgn0031459	4427
FBgn0031460	350
FBgn0004242	7168
FBgn0031461	793
FBgn0031462	2720
FBgn0031463	223
FBgn0031464	358
FBgn0031465	0
FBgn0031466	10
FBgn0031467	0
FBgn0031468	351
FBgn0031469	80
FBgn0031470	4
FBgn0031471	39
FBgn0031472	261
FBgn0031473	298
FBgn0015521	6744
FBgn0031474	2942
FBgn0051694	5757
FBgn0031476	0
FBgn0031478	2948
FBgn0031479	191
FBgn0051950	641
FBgn0028970	438
FBgn0024947	3163
FBgn0041111	5117
FBgn0010263	14212
FBgn0024920	60
FBgn0004584	419
FBgn0260639	362
FBgn0031483	1282
FBgn0031484	793
FBgn0031485	98
FBgn0250786	2615
FBgn0025109	565
FBgn0002989	128
FBgn0025681	2412
FBgn0031488	210
FBgn0031489	988
FBgn0031490	129
FBgn0031491	541
FBgn0031492	345
FBgn0031493	753
FBgn0031494	46
FBgn0031495	570
FBgn0031496	582
FBgn0031497	742
FBgn0031498	748
FBgn0243513	34
FBgn0031500	473
FBgn0031501	1302
FBgn0042627	11521
FBgn0027571	40567
FBgn0015600	9302
FBgn0005779	0
FBgn0031504	0
FBgn0031505	2104
FBgn0011648	1781
