qcsorted_mapped_trimmed_sim_SRR1576528.bam
FBgn0002121	2594
FBgn0031209	72
FBgn0051973	1182
FBgn0067779	1339
FBgn0031213	1047
FBgn0031214	212
FBgn0002931	287
FBgn0031216	1184
FBgn0031217	313
FBgn0026787	1328
FBgn0005278	6517
FBgn0031219	65
FBgn0031220	1006
FBgn0025683	9261
FBgn0001142	2235
FBgn0051976	7
FBgn0051975	104
FBgn0051974	4341
FBgn0031224	449
FBgn0259818	494
FBgn0031227	124
FBgn0031228	3939
FBgn0031229	435
FBgn0053635	158
FBgn0016977	9273
FBgn0031231	679
FBgn0031232	560
FBgn0031233	690
FBgn0086902	7236
FBgn0031235	842
FBgn0022246	115
FBgn0031238	402
FBgn0031239	142
FBgn0031240	6282
FBgn0086912	144
FBgn0086856	242
FBgn0086855	820
FBgn0003444	139
FBgn0031244	149
FBgn0031245	2314
FBgn0025686	124
FBgn0031247	3247
FBgn0017457	962
FBgn0024352	2793
FBgn0020622	974
FBgn0004611	1739
FBgn0031248	76
FBgn0031249	5724
FBgn0053127	2201
FBgn0264086	18081
FBgn0051921	0
dsim_PG00001	68
FBgn0031250	685
FBgn0000061	20
FBgn0031251	2960
FBgn0003278	141
FBgn0264855	2975
FBgn0263933	989
FBgn0031252	32
FBgn0002593	54945
FBgn0031253	284
FBgn0031254	60
FBgn0031255	19
FBgn0004583	1369
FBgn0015924	1867
FBgn0031256	1233
FBgn0031257	192
FBgn0031258	1156
FBgn0027592	521
FBgn0043364	3120
FBgn0003963	459
FBgn0010602	1417
FBgn0031260	2090
FBgn0031261	1043
FBgn0005660	82
FBgn0260933	162
FBgn0031263	2625
FBgn0031264	1780
FBgn0031265	1070
FBgn0021874	173
FBgn0031266	1004
FBgn0031267	578
FBgn0031268	455
FBgn0013323	4
FBgn0023489	103
FBgn0010323	31
FBgn0031270	48
FBgn0040106	892
FBgn0040107	1033
FBgn0031273	132
FBgn0000497	371
FBgn0011244	8764
FBgn0026438	2124
FBgn0031275	128
FBgn0040725	6020
FBgn0031277	2154
FBgn0041250	13
FBgn0031279	1084
FBgn0000442	148
FBgn0051658	51
FBgn0086130	161
FBgn0031281	228
FBgn0031282	219
FBgn0031283	76
FBgn0031284	130
FBgn0031285	19165
FBgn0015621	0
FBgn0031286	214
FBgn0010583	2050
FBgn0020304	5413
FBgn0031287	287
FBgn0020545	1872
FBgn0031288	391
FBgn0031289	113
FBgn0029095	1102
FBgn0020305	190
FBgn0053526	3513
FBgn0002936	615
FBgn0031292	1897
FBgn0002563	82
FBgn0046113	167
FBgn0028481	405
FBgn0031294	21614
FBgn0031295	4720
FBgn0031296	936
FBgn0003310	1208
FBgn0015905	303
FBgn0031298	1117
FBgn0031299	966
FBgn0261938	1372
FBgn0031301	837
FBgn0031302	53
FBgn0016926	8723
FBgn0031304	2979
FBgn0031305	2
FBgn0031306	1272
FBgn0031307	439
FBgn0031308	166
FBgn0031309	323
FBgn0031310	1189
FBgn0261458	2761
FBgn0031312	527
FBgn0031313	3173
FBgn0031314	219
FBgn0031315	430
FBgn0024314	1672
FBgn0051922	89
FBgn0031317	341
FBgn0031318	1011
FBgn0031319	1974
FBgn0031320	737
FBgn0031321	98
FBgn0031322	1615
FBgn0031323	1287
FBgn0263080	99
FBgn0263081	3265
FBgn0040723	1282
FBgn0031324	16
FBgn0259229	184
FBgn0031327	795
FBgn0041097	453
FBgn0011294	24
FBgn0031331	1153
FBgn0053923	0
FBgn0053922	5
FBgn0031332	1504
FBgn0031333	905
FBgn0051924	217
FBgn0031335	1568
FBgn0051659	796
FBgn0053126	2505
FBgn0031337	465
FBgn0002543	686
FBgn0263320	0
FBgn0263321	425
FBgn0051928	4
FBgn0053128	306
FBgn0051926	0
FBgn0051661	3
FBgn0031343	5382
FBgn0031344	181
dsim_PG00002	20
FBgn0031345	1046
FBgn0001174	4
FBgn0264881	2
FBgn0026398	5
FBgn0261509	152
FBgn0031347	8161
FBgn0051935	484
FBgn0031351	94
FBgn0021906	29870
FBgn0086758	3677
FBgn0011570	755
FBgn0031356	1793
FBgn0031357	278
FBgn0086698	484
FBgn0031359	3934
FBgn0000579	54838
FBgn0260648	395
FBgn0031360	0
FBgn0031361	226
FBgn0264494	4589
FBgn0027597	206
FBgn0031364	585
FBgn0041249	0
FBgn0031365	313
FBgn0045497	0
FBgn0045498	0
FBgn0265138	0
FBgn0045500	0
FBgn0045501	0
FBgn0051933	1583
FBgn0051664	12
FBgn0031367	1576
FBgn0051665	1154
FBgn0051663	1038
FBgn0031372	1845
FBgn0031373	1530
FBgn0031374	5766
FBgn0040719	0
FBgn0053673	211
FBgn0031375	76
FBgn0031376	1621
FBgn0031377	585
FBgn0031378	1115
FBgn0031379	1562
FBgn0001125	6882
FBgn0031381	1545
FBgn0043539	2784
FBgn0053543	420
FBgn0040718	736
FBgn0031384	1813
FBgn0259192	122
FBgn0259230	9
FBgn0003557	2972
FBgn0028952	1212
FBgn0026396	4
FBgn0053516	140
dsim_PG00224	313
FBgn0031388	545
FBgn0031389	279
FBgn0004507	50637
FBgn0031390	1187
FBgn0031391	358
FBgn0027509	665
FBgn0031392	4396
FBgn0031393	246
FBgn0000097	1660
FBgn0031395	1093
FBgn0085201	1094
FBgn0053124	14
FBgn0031397	316
FBgn0010288	4567
FBgn0085203	93
FBgn0031398	89
FBgn0259717	378
FBgn0040715	0
FBgn0031399	830
FBgn0031401	2810
FBgn0031403	209
FBgn0010704	4762
FBgn0262126	2173
FBgn0051679	1132
FBgn0052463	99
FBgn0051682	1368
FBgn0264979	1136
FBgn0011832	0
FBgn0042186	0
FBgn0042187	0
FBgn0031406	3
FBgn0031407	1359
FBgn0054049	227
FBgn0250841	1640
dsim_PG00003	291
FBgn0031409	118
FBgn0051681	13
FBgn0031410	3217
FBgn0028570	1129
dsim_PG00004	1849
FBgn0051949	2001
FBgn0031412	74
FBgn0031413	120
FBgn0031414	1307
FBgn0014010	8812
FBgn0261647	2429
FBgn0031417	1469
FBgn0031418	14552
FBgn0031419	115
FBgn0031420	1128
FBgn0264672	410
FBgn0031422	42
FBgn0031423	1369
FBgn0264081	504
FBgn0031424	928
FBgn0031426	775
FBgn0051948	0
FBgn0085477	0
FBgn0085476	575
FBgn0031428	846
FBgn0264988	1163
FBgn0000490	923
FBgn0264978	1204
FBgn0011818	1520
FBgn0031430	745
FBgn0031431	312
FBgn0031432	565
FBgn0041337	1327
FBgn0026778	35
FBgn0085343	42
FBgn0031434	172
FBgn0031435	70
FBgn0031436	18817
FBgn0031437	1472
FBgn0026479	5116
FBgn0250835	630
FBgn0031440	1115
dsim_PG00005	47
FBgn0031441	108
FBgn0264433	140
FBgn0053125	4842
FBgn0031442	368
FBgn0026395	5
FBgn0031443	821
FBgn0031444	488
FBgn0041248	0
FBgn0051690	197
FBgn0031449	4192
FBgn0031450	1664
FBgn0031451	1355
FBgn0031452	632
FBgn0250906	14059
FBgn0031453	8641
FBgn0031454	148
FBgn0031455	0
FBgn0031456	365
FBgn0031457	664
FBgn0031458	323
FBgn0026324	657
FBgn0028398	514
FBgn0019830	3557
FBgn0031459	3241
FBgn0031460	452
FBgn0004242	7493
FBgn0031461	725
FBgn0031462	1955
FBgn0031463	232
FBgn0031464	529
FBgn0031465	169
FBgn0031466	6
FBgn0031467	2
FBgn0031468	318
FBgn0031469	91
FBgn0031470	1
FBgn0031471	76
FBgn0031472	227
FBgn0031473	353
FBgn0015521	4033
FBgn0031474	2455
FBgn0051694	6086
FBgn0031476	7792
FBgn0031478	1911
FBgn0031479	396
FBgn0051950	1025
FBgn0028970	480
FBgn0024947	4649
FBgn0041111	3794
FBgn0010263	15548
FBgn0024920	221
FBgn0004584	520
FBgn0260639	1052
FBgn0031483	804
FBgn0031484	581
FBgn0031485	68
FBgn0250786	2149
FBgn0025109	472
FBgn0002989	189
FBgn0025681	2290
dsim_PG00006	2
FBgn0031488	633
FBgn0031489	1309
FBgn0031490	237
FBgn0031491	716
FBgn0031492	470
FBgn0031493	981
FBgn0031494	33
FBgn0031495	738
FBgn0031496	440
FBgn0031497	1182
FBgn0031498	546
FBgn0243513	59
FBgn0031500	617
FBgn0031501	1301
FBgn0042627	15718
FBgn0027571	47932
FBgn0015600	9921
FBgn0005779	377
FBgn0031504	491
FBgn0031505	2794
dsim_PG00225	98538
FBgn0011648	1750
FBgn0260817	594
FBgn0014906	4472
FBgn0264744	92
FBgn0051698	1
FBgn0031512	0
FBgn0085422	91
FBgn0031514	915
FBgn0031515	625
FBgn0031516	752
FBgn0031518	242
FBgn0031517	5491
FBgn0031519	56
FBgn0031520	250
FBgn0053281	134
FBgn0053282	348
FBgn0031522	1191
FBgn0031523	932
FBgn0020445	323
FBgn0031526	2732
FBgn0085423	2689
FBgn0031528	703
FBgn0031529	420
FBgn0016698	300
FBgn0259949	279
FBgn0259950	3
FBgn0085204	1088
FBgn0031530	541
FBgn0031531	1187
FBgn0051952	2505
FBgn0031533	702
FBgn0031534	1371
FBgn0031535	598
FBgn0031536	511
FBgn0031537	490
FBgn0031538	1662
FBgn0005616	620
FBgn0021967	8365
FBgn0031540	60
FBgn0051776	399
FBgn0051956	301
FBgn0261560	16980
FBgn0031542	46
FBgn0014396	4293
FBgn0051954	11
FBgn0053123	990
FBgn0031544	3434
FBgn0031545	33302
FBgn0031546	4213
FBgn0031547	129
FBgn0031548	348
FBgn0031549	225
FBgn0031550	17
dsim_PG00226	18
FBgn0264363	4
FBgn0004892	116
FBgn0002985	511
FBgn0015663	814
FBgn0031554	91
FBgn0000721	5350
FBgn0259951	5137
FBgn0259953	200
FBgn0259952	13923
FBgn0261054	0
FBgn0085369	86
dsim_PG00007	96
FBgn0031558	132
FBgn0031559	103
FBgn0031560	2007
FBgn0031561	3458
FBgn0031562	315
FBgn0031563	1048
FBgn0259954	0
FBgn0259955	28
FBgn0259957	218
FBgn0262621	272
FBgn0031564	102
FBgn0051778	394
FBgn0051777	436
FBgn0015376	37
FBgn0051955	15
FBgn0031566	812
FBgn0040104	34
FBgn0003386	377
FBgn0031568	72
FBgn0263846	683
FBgn0263842	97
FBgn0004893	930
FBgn0051960	3
FBgn0051958	0
FBgn0031571	684
FBgn0021800	1503
FBgn0031573	129
FBgn0003430	57
FBgn0004567	30
FBgn0031574	13208
FBgn0031575	2322
FBgn0051957	561
dsim_PG00227	18
FBgn0000256	8147
FBgn0051774	63
FBgn0051773	5335
FBgn0085205	3327
FBgn0031579	629
FBgn0031580	1344
FBgn0264295	132
FBgn0264296	2109
FBgn0020376	1
FBgn0014033	735
FBgn0026394	0
FBgn0051961	705
FBgn0040102	191
FBgn0031589	2337
FBgn0031590	3924
FBgn0003941	23642
dsim_PG00008	107
FBgn0265269	2966
FBgn0031592	100
FBgn0010473	2561
FBgn0028482	1086
FBgn0020762	252
FBgn0031596	1279
FBgn0026319	266
FBgn0031597	109
FBgn0031598	558
FBgn0261976	332
FBgn0027560	25489
FBgn0031600	616
FBgn0022153	1321
FBgn0031601	428
FBgn0262357	290
FBgn0259958	367
FBgn0031603	660
FBgn0027609	521
FBgn0031604	405
FBgn0025684	421
FBgn0031607	478
FBgn0040705	1606
FBgn0019982	1702
FBgn0261606	20640
FBgn0031608	250
FBgn0031609	156
FBgn0031610	64
FBgn0053196	3786
FBgn0031613	93
FBgn0031619	33
FBgn0031621	807
FBgn0085380	398
FBgn0031623	1290
FBgn0031626	4219
FBgn0031627	298
FBgn0031628	55
FBgn0031629	5075
FBgn0031630	36
FBgn0031631	249
FBgn0031632	5002
FBgn0031633	697
FBgn0031635	1476
FBgn0031636	1096
FBgn0031637	5882
FBgn0031638	1614
FBgn0031639	362
FBgn0031640	451
FBgn0000286	3117
FBgn0031643	2063
FBgn0031644	1023
FBgn0031645	2089
FBgn0031646	55
FBgn0041150	2732
FBgn0031649	620
FBgn0031650	13
FBgn0031651	531
FBgn0015000	563
FBgn0031652	251
FBgn0031653	0
FBgn0031654	19180
FBgn0020906	8787
FBgn0031655	648
FBgn0083960	1598
FBgn0083961	1008
FBgn0015834	2098
FBgn0262467	593
FBgn0031657	142
FBgn0010607	166
FBgn0031659	0
FBgn0031660	1548
FBgn0031661	566
FBgn0031662	390
FBgn0031663	325
FBgn0031664	805
FBgn0083962	2435
FBgn0053113	12119
FBgn0259719	542
FBgn0031668	0
FBgn0031670	2894
FBgn0016075	4734
FBgn0000299	8127
FBgn0260470	1431
FBgn0260451	0
FBgn0031673	1394
FBgn0053995	458
FBgn0264742	914
FBgn0264743	839
FBgn0031675	1197
FBgn0022023	5933
FBgn0031676	1082
FBgn0031677	138
FBgn0031678	51
FBgn0028694	3412
FBgn0028572	2813
FBgn0261608	6553
FBgn0031681	1993
FBgn0031682	1882
FBgn0031683	3085
FBgn0031684	5010
FBgn0261836	42467
FBgn0031688	112
FBgn0031689	2249
FBgn0031690	3925
FBgn0250847	5821
FBgn0031692	873
FBgn0003716	2059
FBgn0031693	806
FBgn0031694	962
FBgn0031695	336
FBgn0000228	1130
FBgn0031696	1479
FBgn0016076	1564
FBgn0031697	207
FBgn0031698	3369
FBgn0015031	9512
FBgn0031700	1276
FBgn0031701	145
FBgn0031702	2307
FBgn0031703	1211
FBgn0016920	82
FBgn0016660	48
dsim_PG00009	34
FBgn0261963	65
FBgn0031707	123
FBgn0031708	1201
FBgn0000318	1609
FBgn0031710	467
FBgn0031711	1196
FBgn0051989	900
FBgn0051915	182
FBgn0051648	0
FBgn0031713	1905
FBgn0031716	211
FBgn0014189	1389
FBgn0002525	1535
FBgn0031717	965
FBgn0031718	2
FBgn0031719	51
FBgn0031720	725
FBgn0031721	851
FBgn0004620	195
FBgn0020429	15
FBgn0031722	1446
FBgn0031723	3014
FBgn0031724	5739
FBgn0031725	38
dsim_PG00010	26
FBgn0051646	576
FBgn0031728	10003
FBgn0031729	372
FBgn0031730	45
FBgn0031731	8
FBgn0054011	4
FBgn0031732	184
FBgn0024191	458
FBgn0031736	808
FBgn0031733	1379
FBgn0031734	6309
FBgn0031735	112
FBgn0031737	532
FBgn0031738	1305
FBgn0051913	1836
FBgn0031739	229
FBgn0031740	288
FBgn0031741	2023
FBgn0262999	157
FBgn0051644	2070
FBgn0031745	157
FBgn0259959	607
FBgn0262814	285
FBgn0031746	30817
FBgn0002856	13237
FBgn0031747	30
FBgn0043362	1601
FBgn0031749	600
FBgn0031751	7508
FBgn0015381	36
FBgn0261055	5591
FBgn0001128	32770
FBgn0031752	2221
FBgn0031753	123
FBgn0040949	35
FBgn0086266	4
FBgn0003979	0
FBgn0086265	1
FBgn0031756	3
FBgn0031757	0
FBgn0031758	444
FBgn0000308	20956
FBgn0001942	44446
FBgn0001941	2067
FBgn0031759	2308
FBgn0031760	131
FBgn0001089	1307
FBgn0031762	104
FBgn0001170	71
FBgn0031763	12
FBgn0031764	199
FBgn0031765	21
FBgn0025742	675
FBgn0031766	81
FBgn0051643	256
FBgn0000052	2434
FBgn0029161	10762
FBgn0085208	26
FBgn0031768	566
FBgn0031769	268
FBgn0031770	182
FBgn0031771	19673
FBgn0085209	0
FBgn0031772	1691
FBgn0031773	531
FBgn0031774	1183
FBgn0031775	88
FBgn0031776	1147
FBgn0031777	260
FBgn0028419	4580
FBgn0028420	2085
FBgn0031779	855
FBgn0051641	3356
FBgn0051642	574
FBgn0031781	571
FBgn0031782	268
FBgn0261697	394
FBgn0261683	67
FBgn0031784	2520
FBgn0031785	7547
FBgn0040950	1
FBgn0051639	6132
FBgn0031786	1582
FBgn0085409	561
FBgn0026755	202
FBgn0031791	572
FBgn0031792	3
FBgn0053531	65
FBgn0264543	370
FBgn0260452	334
